month,current_marginal_pd,current_cumulative_pd,current_survival,origination_marginal_pd,origination_cumulative_pd,origination_survival
313,0.000003870362,0.101451982479,0.898548017521,0.000000777287,0.003000471435,0.996999528565
314,0.000003857819,0.101455840298,0.898544159702,0.000000774736,0.003001246171,0.996998753829
315,0.000003840695,0.101459680993,0.898540319007,0.000000771533,0.003002017704,0.996997982296
316,0.000003836048,0.101463517041,0.898536482959,0.000000769655,0.003002787359,0.996997212641
317,0.000003821549,0.101467338590,0.898532661410,0.000000767581,0.003003554939,0.996996445061
318,0.000003764048,0.101471102638,0.898528897362,0.000000766508,0.003004321447,0.996995678553
319,0.000003756879,0.101474859517,0.898525140483,0.000000765353,0.003005086800,0.996994913200
320,0.000003723218,0.101478582735,0.898521417265,0.000000764531,0.003005851330,0.996994148670
321,0.000003719652,0.101482302387,0.898517697613,0.000000764790,0.003006616121,0.996993383879
322,0.000003715628,0.101486018016,0.898513981984,0.000000764440,0.003007380561,0.996992619439
323,0.000003712476,0.101489730492,0.898510269508,0.000000764824,0.003008145385,0.996991854615
324,0.000003709259,0.101493439752,0.898506560248,0.000000765204,0.003008910589,0.996991089411
325,0.000003705732,0.101497145484,0.898502854516,0.000000765078,0.003009675667,0.996990324333
326,0.000003667873,0.101500813357,0.898499186643,0.000000763870,0.003010439537,0.996989560463
327,0.000003661389,0.101504474746,0.898495525254,0.000000763777,0.003011203314,0.996988796686
328,0.000003649971,0.101508124717,0.898491875283,0.000000762307,0.003011965620,0.996988034380
329,0.000003633857,0.101511758574,0.898488241426,0.000000760848,0.003012726468,0.996987273532
330,0.000003630344,0.101515388918,0.898484611082,0.000000760145,0.003013486613,0.996986513387
331,0.000003626546,0.101519015464,0.898480984536,0.000000758328,0.003014244941,0.996985755059
332,0.000003624763,0.101522640227,0.898477359773,0.000000759633,0.003015004573,0.996984995427
333,0.000003597817,0.101526238044,0.898473761956,0.000000757433,0.003015762006,0.996984237994
334,0.000003594716,0.101529832760,0.898470167240,0.000000756900,0.003016518906,0.996983481094
335,0.000003579247,0.101533412008,0.898466587992,0.000000755265,0.003017274171,0.996982725829
336,0.000003554696,0.101536966703,0.898463033297,0.000000754393,0.003018028564,0.996981971436
337,0.000003551986,0.101540518689,0.898459481311,0.000000753836,0.003018782401,0.996981217599
338,0.000003550043,0.101544068732,0.898455931268,0.000000754435,0.003019536836,0.996980463164
339,0.000003542798,0.101547611530,0.898452388470,0.000000752423,0.003020289259,0.996979710741
340,0.000003539718,0.101551151248,0.898448848752,0.000000751398,0.003021040657,0.996978959343
341,0.000003537351,0.101554688599,0.898445311401,0.000000750731,0.003021791388,0.996978208612
342,0.000003504827,0.101558193426,0.898441806574,0.000000748185,0.003022539573,0.996977460427
343,0.000003502308,0.101561695734,0.898438304266,0.000000747351,0.003023286924,0.996976713076
344,0.000003500571,0.101565196305,0.898434803695,0.000000746858,0.003024033782,0.996975966218
345,0.000003493723,0.101568690028,0.898431309972,0.000000745620,0.003024779402,0.996975220598
346,0.000003491866,0.101572181894,0.898427818106,0.000000744804,0.003025524206,0.996974475794
347,0.000003483041,0.101575664935,0.898424335065,0.000000743403,0.003026267610,0.996973732390
348,0.000003480787,0.101579145722,0.898420854278,0.000000742916,0.003027010526,0.996972989474
349,0.000003479485,0.101582625207,0.898417374793,0.000000743499,0.003027754025,0.996972245975
350,0.000003424112,0.101586049319,0.898413950681,0.000000743301,0.003028497326,0.996971502674
351,0.000003422154,0.101589471473,0.898410528527,0.000000742804,0.003029240130,0.996970759870
352,0.000003415691,0.101592887163,0.898407112837,0.000000741228,0.003029981359,0.996970018641
353,0.000003414554,0.101596301717,0.898403698283,0.000000741554,0.003030722912,0.996969277088
354,0.000003413386,0.101599715103,0.898400284897,0.000000742297,0.003031465210,0.996968534790
355,0.000003412055,0.101603127158,0.898396872842,0.000000742265,0.003032207474,0.996967792526
356,0.000003411630,0.101606538789,0.898393461211,0.000000743541,0.003032951016,0.996967048984
357,0.000003410505,0.101609949294,0.898390050706,0.000000743889,0.003033694904,0.996966305096
358,0.000003398696,0.101613347990,0.898386652010,0.000000742031,0.003034436936,0.996965563064
359,0.000003394929,0.101616742919,0.898383257081,0.000000742730,0.003035179666,0.996964820334
360,0.000003388161,0.101620131081,0.898379868919,0.000000743228,0.003035922894,0.996964077106
